UF,Code,State,Year,stategdp,population,health_insurance,hospitalbeds,icu,population65,doctors,gdp_pc,IMLEE,LSS,first_restriction,first_stringency_index,week_first_restriction,deaths_week13,cases_week13,first_death,first_1kcases,first_10cases_pc,first_100cases_pc,first_1death_pc,first_10death_pc,si2020,si2021,votes_left,votes_right,votes_null,share_votes_right,deaths2020,deaths2021,cases2020,cases2021,cases_pc2020,cases_pc2021,deaths_pc2020,deaths_pc2021
DF,53,DISTRITO FEDERAL,2004,103654667.378721,2282049.0,,,,,,45421.75359894595,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2005,108935954.036644,2333108.0,,,,,,46691.34649430888,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2006,114053011.946404,2383784.0,,,,,,47845.36348360589,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2007,118218602.415754,,,,,,,,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2008,128336689.6638,2557159.0,,,,,,50187.2154464388,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2009,134795963.34718,2606885.0,,,,,,51707.67538544278,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2010,144174102.0,,,26.0728075905485,4.02455985599742,,22.8679368437751,,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2011,142698451.700468,2609998.0,,25.8925103529013,4.26449518074746,,23.144521876736,54673.77817931968,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2012,140350548.769499,2648532.0,,24.2573586981304,4.34146720162653,5.7767850265732115,22.030910315855,52991.8267060768,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2013,139945049.301995,2789761.0,,24.8146545235586,4.86311743226917,5.6994129604650725,22.6896226797439,50163.81306570527,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2014,145641743.327246,2852372.0,,24.7483700873033,4.96505895818171,6.5208885797504665,23.5128227243772,51059.86993535416,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2015,147865594.845454,2914830.0,,23.0095745339373,4.79791535097712,6.072395302642007,23.5016234102462,50728.71997524864,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2016,149422861.056233,2977216.0,,21.9962766438403,4.34856721601278,6.180270427137299,23.619276568183,50188.78746326534,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2017,149750006.781924,3039444.0,,21.8845965806875,4.28969253526401,6.94205913976372,22.3619556585446,49268.88167109643,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2018,149221954.680417,2974703.0,,22.5225301002274,4.53618840397832,6.992294692949179,24.8563722582542,50163.64816266263,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2019,153735093.97348,3015268.0,19.19262234733364,23.6638477281976,5.1282595981436,7.661010563571795,25.8849871334345,50985.54887110532,,,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,,,,,,,
DF,53,DISTRITO FEDERAL,2020,140291067.781527,3055149.0,,23.6070698579699,7.89668689677404,8.313833466060085,27.1852305146808,45919.5501697387,,3.6026247442342862,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,4259.0,,251701.0,,8347.549869530669,,141.2478094816116,
DF,53,DISTRITO FEDERAL,2021,133944215.449231,3094325.0,,24.8380027128838,9.56064586947215,7.529913632213811,28.7126653679067,43287.05467241838,,4.554179329938814,2020-03-14,43.52,11,0,260,14,17,14,20,18,25,37.15866120218579,36.693999999999996,463340,1080411,147645,0.6387688039938607,,11108.0,,519811.0,,17239.29680545809,,368.3917980093312
ES,32,ESPÍRITO SANTO,2000,51533950.5139565,2980729.0,,,,,,17289.042550985512,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2001,51704098.4873405,3155016.0,,,,,,16387.903734035106,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2002,51386218.0926109,3201722.0,,,,,,16049.556486356685,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2003,52482910.6016575,3250219.0,,,,,,16147.499784370684,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2004,61399641.7369857,3352024.0,,,,,,18317.184404701668,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2005,67635696.3137746,3408365.0,,,,,,19844.02970743292,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2006,72024733.1553289,3464285.0,,,,,,20790.64890888853,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2007,76773485.1281453,,,,,,,,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2008,83880124.4845431,3453646.0,,,,,,24287.41234178115,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2009,75045605.0375012,3487199.0,,,,,,21520.31043754635,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2010,85310285.0,,,21.4672626156927,2.45291810817608,,15.3288263599085,,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2011,97837517.8528095,3547055.0,,21.1801842733912,2.47442642767954,,15.2947280716083,27582.74620856161,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2012,99938510.9660824,3578067.0,,20.7150479475094,2.58424232436436,7.518025794374449,15.3010365610319,27930.86629347142,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2013,93299242.4222268,3839366.0,,21.0954738973257,2.68463518847714,6.5375377080486725,15.8687209155228,24300.689859270202,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2014,95001260.0391014,3885049.0,,21.5267518082974,2.81575498038727,7.696170627448971,16.9678579818363,24453.040370688093,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2015,82546036.3737945,3929911.0,,20.6705617908735,2.9451723958597,7.353856105138259,16.9357196665506,21004.556177937488,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2016,69315613.3867534,3973697.0,,19.763487736172,3.20283468269124,8.254278069012308,17.277048336296,17443.60815300044,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2017,69391489.3484808,4016356.0,,19.3180668889658,3.22923112497318,8.06701397983645,17.495295313197,17277.22576098354,,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2018,80239481.6218088,3972388.0,,19.1966813580815,3.25496905136155,8.584257126947318,17.8463181340795,20199.306216263063,8.34,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2019,77170248.0734549,4018650.0,12.988889303621864,19.9098785247119,3.41677760773726,9.057768155972777,18.0862976372662,19203.027900776357,7.29,,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,,,,,,,
ES,32,ESPÍRITO SANTO,2020,73059699.0954894,4064052.0,,19.8172497136684,4.73234594439244,9.32566807708169,18.5563980644605,17977.058141846952,4.73,3.1832107843137254,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,5080.0,,248233.0,,6177.0246226966765,,126.41061052841128,
ES,32,ESPÍRITO SANTO,2021,86981138.8302574,4108508.0,,19.8628472103904,6.31676998073266,9.39513808905812,19.6502801828141,21170.979545435326,5.72,4.2388929735504455,2020-03-18,33.33,12,0,53,14,16,16,19,17,21,50.80677595628416,54.14994520547945,747768,1276611,154116,0.5860059352901889,,13330.0,,629929.0,,15675.139661329054,,331.70343274482724
GO,52,GOIÁS,2000,60869402.0165606,4953650.0,,,,,,12287.788199925428,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2001,62901157.4054521,5116462.0,,,,,,12293.877567243166,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2002,73385973.4122145,5210335.0,,,,,,14084.693865598756,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2003,75859087.3607658,5306459.0,,,,,,14295.61358351507,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2004,78971749.4316183,5508245.0,,,,,,14337.007419172223,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2005,77481047.7651864,5619917.0,,,,,,13786.866917284791,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2006,82682888.2522262,5730753.0,,,,,,14427.927403645943,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2007,90382183.3785811,,,,,,,,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2008,95895193.2500903,5844995.0,,,,,,16406.37729375137,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2009,100688138.731113,5926300.0,,,,,,16990.05091391138,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2010,106770109.0,,,28.8157439476562,1.72985271750086,,12.2138209764556,,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2011,111981441.519257,6080716.0,,28.3178857509174,1.86037737083794,,11.6153900908145,18415.831543399985,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2012,118675066.026349,6154996.0,,27.8279917584688,2.06423526508602,6.060117667013919,11.2528923833387,19281.095556576965,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2013,120368964.457763,6434048.0,,26.9294973768194,2.2508445926205,6.978499383280945,11.6354667454917,18708.123479613925,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2014,121728551.639224,6523222.0,,26.5956862214072,2.43513493190645,6.315897266718809,12.3127987624939,18660.80161601491,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2015,119075759.889722,6610681.0,,26.305953779583,2.4513769569258,6.897927762661668,12.5073050781764,18012.63135972255,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2016,115305404.030673,6695855.0,,26.0513846743967,2.45398666593321,7.34782936607797,12.6252639581255,17220.415321220815,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2017,117456665.64436,6778772.0,,26.021182882546,2.6370658829809,7.833277177636304,13.0412407993313,17327.130289137916,,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2018,114591985.068331,6921161.0,,25.5964275131175,2.49446763787816,7.773262318272903,13.3345995239027,16556.757611668185,7.84,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2019,117246628.650493,7018354.0,9.750591093011266,24.6341734150854,2.50133980847291,8.221300891918533,13.7344611653048,16705.715991312634,6.13,,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,,,,,,,
GO,52,GOIÁS,2020,118274240.697115,7113540.0,,25.1551296819077,3.42495927920504,8.912580796621654,14.5784731981918,16626.636062651647,4.22,4.6129493464052285,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,6807.0,,308883.0,,4401.07466793496,,96.98855315648085,
GO,52,GOIÁS,2021,125861218.450733,7206589.0,,25.7671386022239,5.23216918493707,9.39418079760064,15.6672627067247,17464.742120125487,4.69,5.636940169326158,2020-03-13,27.78,11,1,56,12,19,18,24,21,28,47.03819672131147,38.16339726027397,1118060,2124739,249025,0.6084897176948209,,24678.0,,947806.0,,13504.676452626927,,351.620907124377
MA,21,MARANHÃO,2000,27738099.4878783,5480066.0,,,,,,5061.636025529309,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2001,28224839.9227137,5730467.0,,,,,,4925.399609266348,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2002,30251557.6110046,5803224.0,,,,,,5212.888148209443,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2003,32474555.5020839,5873655.0,,,,,,5528.849668917208,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2004,34193500.5037167,6021504.0,,,,,,5678.564774467757,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2005,36110578.9685473,6103327.0,,,,,,5916.540104855483,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2006,40025183.6239802,6184538.0,,,,,,6471.8146487223785,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2007,38895122.1644758,,,,,,,,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2008,44135434.7749239,6305537.0,,,,,,6999.472808568707,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2009,44447682.4147143,6367138.0,,,,,,6980.794575948298,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2010,46309633.0,,,22.7334453490338,0.895301082427701,,5.21037911493292,,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2011,48139044.2138152,6645761.0,,21.0436857128326,0.943436295407589,,5.14746242274737,7243.57138540119,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2012,51735227.7575412,6714314.0,,20.4676147709729,1.17985986804592,6.508483219581331,5.31770417361026,7705.21422702918,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2013,53855578.103454,6794301.0,,19.9477905225517,1.35102274725886,6.402424620281026,5.58365035984771,7926.581130782108,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2014,56684851.3630758,6850884.0,,19.9707591026547,1.3817574849803,6.685268645622959,6.26420967883787,8274.093002169619,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2015,53818215.5389229,6904241.0,,19.8296454935174,1.45237790916573,6.850861666039758,6.48135992117494,7794.950312267909,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2016,54119332.2552688,6954036.0,,20.0257154259534,1.55425537436635,7.204449329856791,6.57742854079671,7782.434870234896,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2017,54792845.8602151,7000229.0,,20.2346542662046,1.66579736850483,7.071197242261645,6.85036976626746,7827.293344291322,,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2018,57494297.9327402,7035055.0,,19.9067384689956,1.70929722653199,7.363126514291644,7.04531331548462,8172.544199404298,6.81,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2019,54692304.9327845,7075181.0,2.8555311871173332,19.3461481762799,1.69194729199625,7.674715318237088,6.94175409316973,7730.163360171917,6.72,,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,,,,,,,
MA,21,MARANHÃO,2020,56420932.4433895,7114598.0,,20.3710268193181,2.31706696569504,7.674361924595037,7.39231272565693,7930.305049335114,3.86,5.717592592592593,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,4500.0,,200939.0,,2840.0545512545896,,63.60261313456151,
MA,21,MARANHÃO,2021,58340502.6666284,7153262.0,,21.0550794868131,3.11757535699564,7.339308975401712,7.83092617978576,8155.7899971549205,4.11,5.4613841088870005,2020-03-16,22.22,12,0,14,14,16,16,20,17,21,38.39035519125683,51.066465753424666,2428913,886565,162039,0.2549419600249258,,10509.0,,370645.0,,5238.664565613233,,148.53330254024596
MG,31,MINAS GERAIS,2000,251795327.012137,17492296.0,,,,,,14394.641333083833,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2001,251503270.713981,18127096.0,,,,,,13874.438062995916,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2002,235703484.918821,18343517.0,,,,,,12849.416222571766,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2003,240091306.210779,18553312.0,,,,,,12940.617082857176,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2004,265595598.575688,18993720.0,,,,,,13983.337575561185,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2005,270948542.574827,19237450.0,,,,,,14084.431282463476,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2006,286487822.497394,19479356.0,,,,,,14707.253283804352,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2007,304210313.623338,,,,,,,,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2008,324167934.215485,19850060.0,,,,,,16330.828935302212,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2009,311656215.843005,20033665.0,,,,,,15556.625102945716,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2010,351123418.0,,,22.0354286517519,1.90058573298932,,14.3171724127933,,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2011,369396129.329014,19728701.0,,22.1232116134143,1.98408522064635,,14.1703667511057,18723.793793063924,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2012,378270155.593535,19855332.0,,21.9110302355571,2.01060488443803,8.34032893532075,13.9366027641728,19051.313551117404,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2013,388239106.956889,20593356.0,,21.399194004436,2.10115576821174,8.361920223202086,14.4235810252527,18852.639023813746,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2014,381110719.672231,20734097.0,,20.7625999024508,2.23877286917233,8.816395524724323,15.2855562779073,18380.868946076167,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2015,356153235.310715,20869101.0,,20.5561828128572,2.3039881198963,8.869572292548684,15.9868283392363,17066.055471709828,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
MG,31,MINAS GERAIS,2016,345619102.101918,20997560.0,,20.2621343020474,2.31269118300582,9.177256786026566,16.5910227768682,16459.964972211914,,,2020-03-19,54.63,12,0,205,14,16,19,25,21,30,49.50737704918033,40.83323287671233,4382952,6100107,1584443,0.5054987353637894,,,,,,,,
